province,disease,age_group,sex,persons
น่าน,โรคปอดอุดกั้นเรื้อรัง,45-49,ชาย,155
น่าน,โรคปอดอุดกั้นเรื้อรัง,45-49,หญิง,56
น่าน,โรคปอดอุดกั้นเรื้อรัง,5-9,ชาย,32
น่าน,โรคปอดอุดกั้นเรื้อรัง,5-9,หญิง,23
น่าน,โรคปอดอุดกั้นเรื้อรัง,50-54,ชาย,387
น่าน,โรคปอดอุดกั้นเรื้อรัง,50-54,หญิง,173
น่าน,โรคปอดอุดกั้นเรื้อรัง,55-59,ชาย,1069
น่าน,โรคปอดอุดกั้นเรื้อรัง,55-59,หญิง,401
น่าน,โรคปอดอุดกั้นเรื้อรัง,60-64,ชาย,2456
น่าน,โรคปอดอุดกั้นเรื้อรัง,60-64,หญิง,1006
น่าน,โรคปอดอุดกั้นเรื้อรัง,65-69,ชาย,3617
น่าน,โรคปอดอุดกั้นเรื้อรัง,65-69,หญิง,2078
น่าน,โรคปอดอุดกั้นเรื้อรัง,70-74,ชาย,4594
น่าน,โรคปอดอุดกั้นเรื้อรัง,70-74,หญิง,2580
น่าน,โรคปอดอุดกั้นเรื้อรัง,75-79,ชาย,4077
น่าน,โรคปอดอุดกั้นเรื้อรัง,75-79,หญิง,2452
น่าน,โรคปอดอุดกั้นเรื้อรัง,80+,ชาย,5844
น่าน,โรคปอดอุดกั้นเรื้อรัง,80+,หญิง,3976
น่าน,โรคปอดอุดกั้นเรื้อรัง,ไม่ทราบ,ไม่ระบุ,4788
น่าน,โรคผิวหนังอักเสบ,0-4,ชาย,1058
น่าน,โรคผิวหนังอักเสบ,0-4,หญิง,1020
น่าน,โรคผิวหนังอักเสบ,10-14,ชาย,505
น่าน,โรคผิวหนังอักเสบ,10-14,หญิง,472
น่าน,โรคผิวหนังอักเสบ,15-19,ชาย,293
น่าน,โรคผิวหนังอักเสบ,15-19,หญิง,452
น่าน,โรคผิวหนังอักเสบ,20-24,ชาย,215
น่าน,โรคผิวหนังอักเสบ,20-24,หญิง,263
น่าน,โรคผิวหนังอักเสบ,25-29,ชาย,180
น่าน,โรคผิวหนังอักเสบ,25-29,หญิง,421
น่าน,โรคผิวหนังอักเสบ,30-34,ชาย,220
น่าน,โรคผิวหนังอักเสบ,30-34,หญิง,428
น่าน,โรคผิวหนังอักเสบ,35-39,ชาย,235
น่าน,โรคผิวหนังอักเสบ,35-39,หญิง,436
น่าน,โรคผิวหนังอักเสบ,40-44,ชาย,309
น่าน,โรคผิวหนังอักเสบ,40-44,หญิง,520
น่าน,โรคผิวหนังอักเสบ,45-49,ชาย,320
น่าน,โรคผิวหนังอักเสบ,45-49,หญิง,688
น่าน,โรคผิวหนังอักเสบ,5-9,ชาย,686
น่าน,โรคผิวหนังอักเสบ,5-9,หญิง,673
น่าน,โรคผิวหนังอักเสบ,50-54,ชาย,440
น่าน,โรคผิวหนังอักเสบ,50-54,หญิง,908
น่าน,โรคผิวหนังอักเสบ,55-59,ชาย,639
น่าน,โรคผิวหนังอักเสบ,55-59,หญิง,1026
น่าน,โรคผิวหนังอักเสบ,60-64,ชาย,856
น่าน,โรคผิวหนังอักเสบ,60-64,หญิง,985
น่าน,โรคผิวหนังอักเสบ,65-69,ชาย,904
น่าน,โรคผิวหนังอักเสบ,65-69,หญิง,833
น่าน,โรคผิวหนังอักเสบ,70-74,ชาย,667
น่าน,โรคผิวหนังอักเสบ,70-74,หญิง,601
น่าน,โรคผิวหนังอักเสบ,75-79,ชาย,503
น่าน,โรคผิวหนังอักเสบ,75-79,หญิง,366
น่าน,โรคผิวหนังอักเสบ,80+,ชาย,456
น่าน,โรคผิวหนังอักเสบ,80+,หญิง,422
น่าน,โรคผิวหนังอักเสบ,ไม่ทราบ,ชาย,1
น่าน,โรคผิวหนังอักเสบ,ไม่ทราบ,หญิง,2
น่าน,โรคผิวหนังอักเสบ,ไม่ทราบ,ไม่ระบุ,3043
น่าน,โรคลมพิษ,0-4,ชาย,1056
น่าน,โรคลมพิษ,0-4,หญิง,975
น่าน,โรคลมพิษ,10-14,ชาย,681
น่าน,โรคลมพิษ,10-14,หญิง,678
น่าน,โรคลมพิษ,15-19,ชาย,458
น่าน,โรคลมพิษ,15-19,หญิง,670
น่าน,โรคลมพิษ,20-24,ชาย,263
น่าน,โรคลมพิษ,20-24,หญิง,454
น่าน,โรคลมพิษ,25-29,ชาย,311
น่าน,โรคลมพิษ,25-29,หญิง,571
น่าน,โรคลมพิษ,30-34,ชาย,259
น่าน,โรคลมพิษ,30-34,หญิง,634
น่าน,โรคลมพิษ,35-39,ชาย,283
น่าน,โรคลมพิษ,35-39,หญิง,645
น่าน,โรคลมพิษ,40-44,ชาย,285
น่าน,โรคลมพิษ,40-44,หญิง,685
น่าน,โรคลมพิษ,45-49,ชาย,269
น่าน,โรคลมพิษ,45-49,หญิง,795
น่าน,โรคลมพิษ,5-9,ชาย,948
น่าน,โรคลมพิษ,5-9,หญิง,772
น่าน,โรคลมพิษ,50-54,ชาย,330
น่าน,โรคลมพิษ,50-54,หญิง,907
น่าน,โรคลมพิษ,55-59,ชาย,422
น่าน,โรคลมพิษ,55-59,หญิง,946
น่าน,โรคลมพิษ,60-64,ชาย,514
น่าน,โรคลมพิษ,60-64,หญิง,787
น่าน,โรคลมพิษ,65-69,ชาย,452
น่าน,โรคลมพิษ,65-69,หญิง,673
น่าน,โรคลมพิษ,70-74,ชาย,385
น่าน,โรคลมพิษ,70-74,หญิง,385
น่าน,โรคลมพิษ,75-79,ชาย,199
น่าน,โรคลมพิษ,75-79,หญิง,194
น่าน,โรคลมพิษ,80+,ชาย,177
น่าน,โรคลมพิษ,80+,หญิง,187
น่าน,โรคลมพิษ,ไม่ทราบ,หญิง,1
